movieid,genreId,genre
102445,0,Adventure
102445,12,Sci-Fi
102445,16,IMAX
102481,3,Comedy
102590,15,Documentary
102590,4,Fantasy
102602,3,Comedy
102666,0,Adventure
102666,3,Comedy
102684,6,Drama
102684,9,Thriller
102686,3,Comedy
102716,7,Action
102716,8,Crime
102716,9,Thriller
102716,16,IMAX
102720,0,Adventure
102720,1,Animation
102720,4,Fantasy
102735,7,Action
102735,6,Drama
102742,15,Documentary
102747,3,Comedy
102749,7,Action
102749,8,Crime
102760,3,Comedy
102760,8,Crime
102760,6,Drama
102800,3,Comedy
102800,6,Drama
102802,10,Horror
102802,9,Thriller
102819,6,Drama
102823,15,Documentary
102852,15,Documentary
102880,7,Action
102880,0,Adventure
102880,12,Sci-Fi
102880,16,IMAX
102903,8,Crime
102903,11,Mystery
102903,9,Thriller
102984,10,Horror
102984,9,Thriller
102993,3,Comedy
102993,6,Drama
103027,3,Comedy
103027,6,Drama
103027,5,Romance
103042,7,Action
103042,0,Adventure
103042,4,Fantasy
103042,12,Sci-Fi
103042,16,IMAX
103048,3,Comedy
103075,8,Crime
103075,10,Horror
103075,9,Thriller
103085,3,Comedy
103085,4,Fantasy
103107,15,Documentary
103137,8,Crime
103137,6,Drama
103141,0,Adventure
103141,1,Animation
103141,3,Comedy
103171,3,Comedy
103210,7,Action
103210,0,Adventure
103210,1,Animation
103219,10,Horror
103219,9,Thriller
103221,3,Comedy
103221,5,Romance
103228,7,Action
103228,0,Adventure
103228,12,Sci-Fi
103228,16,IMAX
103233,7,Action
103233,0,Adventure
103233,1,Animation
103235,9,Thriller
103245,3,Comedy
103245,6,Drama
103245,5,Romance
103249,7,Action
103249,6,Drama
103249,10,Horror
103249,16,IMAX
103253,7,Action
103253,6,Drama
103253,12,Sci-Fi
103253,16,IMAX
103335,1,Animation
103335,2,Children
103335,3,Comedy
103335,16,IMAX
103339,7,Action
103339,6,Drama
103339,9,Thriller
103339,16,IMAX
103341,7,Action
103341,3,Comedy
103341,12,Sci-Fi
103366,7,Action
103366,8,Crime
103366,9,Thriller
103372,7,Action
103372,3,Comedy
103372,8,Crime
103384,7,Action
103384,0,Adventure
103384,17,Western
103384,16,IMAX
103449,8,Crime
103449,6,Drama
103449,11,Mystery
103449,9,Thriller
103483,10,Horror
103483,9,Thriller
103502,3,Comedy
103502,5,Romance
103539,3,Comedy
103539,6,Drama
103539,5,Romance
103543,3,Comedy
103543,6,Drama
103596,12,Sci-Fi
103602,3,Comedy
103602,15,Documentary
103606,3,Comedy
103606,6,Drama
103606,5,Romance
103609,3,Comedy
103624,6,Drama
103655,7,Action
103655,3,Comedy
103655,4,Fantasy
103685,6,Drama
103685,4,Fantasy
103685,9,Thriller
103685,13,War
103688,10,Horror
103688,9,Thriller
103755,0,Adventure
103755,1,Animation
103755,2,Children
103755,3,Comedy
103755,4,Fantasy
103772,7,Action
103772,0,Adventure
103772,4,Fantasy
103772,12,Sci-Fi
103801,3,Comedy
103801,6,Drama
103801,5,Romance
103810,7,Action
103810,3,Comedy
103810,8,Crime
103810,9,Thriller
103819,3,Comedy
103865,3,Comedy
103865,6,Drama
103883,7,Action
103883,3,Comedy
103883,8,Crime
103980,6,Drama
103984,3,Comedy
103984,6,Drama
104017,7,Action
104017,0,Adventure
104017,12,Sci-Fi
104069,3,Comedy
104074,0,Adventure
104074,2,Children
104074,4,Fantasy
104076,1,Animation
104076,2,Children
104076,3,Comedy
104078,3,Comedy
104129,7,Action
104129,16,IMAX
104141,7,Action
104141,1,Animation
104141,2,Children
104141,8,Crime
104211,3,Comedy
104211,8,Crime
104218,3,Comedy
104241,7,Action
104241,3,Comedy
104241,8,Crime
104243,7,Action
104243,12,Sci-Fi
104243,9,Thriller
104243,16,IMAX
104245,0,Adventure
104245,1,Animation
104245,3,Comedy
104272,15,Documentary
104283,1,Animation
104283,6,Drama
104283,5,Romance
104303,6,Drama
104337,6,Drama
104339,3,Comedy
104374,6,Drama
104374,4,Fantasy
104374,5,Romance
104419,7,Action
104419,1,Animation
104419,12,Sci-Fi
104457,10,Horror
104457,9,Thriller
104644,3,Comedy
104760,7,Action
104760,8,Crime
104780,0,Adventure
104780,1,Animation
104780,12,Sci-Fi
104837,7,Action
104837,8,Crime
104841,7,Action
104841,12,Sci-Fi
104841,16,IMAX
104863,3,Comedy
104863,6,Drama
104863,5,Romance
104875,0,Adventure
104875,3,Comedy
104875,14,Musical
104875,12,Sci-Fi
104879,6,Drama
104879,11,Mystery
104879,9,Thriller
104906,3,Comedy
104906,5,Romance
104908,10,Horror
104908,9,Thriller
104913,7,Action
104913,6,Drama
104925,7,Action
104925,3,Comedy
104925,8,Crime
104944,6,Drama
105020,7,Action
105020,3,Comedy
105020,9,Thriller
105037,3,Comedy
105121,7,Action
105121,6,Drama
105121,13,War
105197,0,Adventure
105197,6,Drama
105211,3,Comedy
105211,6,Drama
105211,5,Romance
105213,3,Comedy
105213,6,Drama
105213,5,Romance
105246,6,Drama
105246,4,Fantasy
105250,15,Documentary
105254,0,Adventure
105254,3,Comedy
105325,3,Comedy
105325,10,Horror
105351,8,Crime
105351,6,Drama
105351,9,Thriller
105355,6,Drama
105355,5,Romance
105468,1,Animation
105468,2,Children
105468,3,Comedy
105468,4,Fantasy
105504,0,Adventure
105504,6,Drama
105504,9,Thriller
105504,16,IMAX
105540,1,Animation
105540,2,Children
105540,3,Comedy
105540,14,Musical
105585,7,Action
105585,8,Crime
105585,9,Thriller
105593,3,Comedy
105593,8,Crime
105593,6,Drama
105653,7,Action
105653,11,Mystery
105653,9,Thriller
105720,3,Comedy
105720,8,Crime
105720,6,Drama
105731,6,Drama
105731,10,Horror
105746,15,Documentary
105755,8,Crime
105755,6,Drama
105755,9,Thriller
105801,6,Drama
105801,4,Fantasy
105801,10,Horror
105835,3,Comedy
105835,6,Drama
105835,9,Thriller
105844,6,Drama
105954,7,Action
105954,0,Adventure
105954,6,Drama
106002,7,Action
106002,0,Adventure
106002,12,Sci-Fi
106002,16,IMAX
106062,3,Comedy
106072,7,Action
106072,0,Adventure
106072,4,Fantasy
106072,16,IMAX
106100,6,Drama
106144,6,Drama
106330,3,Comedy
106330,6,Drama
106330,5,Romance
106438,3,Comedy
106438,6,Drama
106441,2,Children
106441,6,Drama
106441,13,War
106487,7,Action
106487,0,Adventure
106487,12,Sci-Fi
106487,16,IMAX
106489,0,Adventure
106489,4,Fantasy
106489,16,IMAX
106491,7,Action
106491,0,Adventure
106491,4,Fantasy
106540,3,Comedy
106542,7,Action
106542,3,Comedy
106542,5,Romance
106594,3,Comedy
106594,6,Drama
106594,5,Romance
106642,0,Adventure
106642,6,Drama
106642,12,Sci-Fi
106648,8,Crime
106648,6,Drama
106648,10,Horror
106696,0,Adventure
106696,1,Animation
106696,3,Comedy
106696,4,Fantasy
106696,14,Musical
106696,5,Romance
106766,6,Drama
106782,3,Comedy
106782,8,Crime
106782,6,Drama
106785,7,Action
106785,8,Crime
106785,9,Thriller
106839,6,Drama
106873,7,Action
106873,1,Animation
106873,6,Drama
106883,3,Comedy
106883,6,Drama
106889,15,Documentary
106916,8,Crime
106916,6,Drama
106918,0,Adventure
106918,3,Comedy
106918,6,Drama
106920,6,Drama
106920,5,Romance
106920,12,Sci-Fi
106927,7,Action
106927,3,Comedy
106927,12,Sci-Fi
107013,6,Drama
107013,4,Fantasy
107069,7,Action
107069,6,Drama
107069,9,Thriller
107069,13,War
107141,3,Comedy
107141,6,Drama
107159,7,Action
107159,6,Drama
107314,7,Action
107314,6,Drama
107314,11,Mystery
107338,3,Comedy
107338,8,Crime
107348,3,Comedy
107406,7,Action
107406,6,Drama
107406,12,Sci-Fi
107408,3,Comedy
107408,6,Drama
107408,13,War
107410,0,Adventure
107410,6,Drama
107410,12,Sci-Fi
107412,3,Comedy
107412,5,Romance
107436,10,Horror
107436,11,Mystery
107436,9,Thriller
107447,3,Comedy
107447,8,Crime
107449,2,Children
107449,3,Comedy
107462,7,Action
107462,8,Crime
107462,9,Thriller
107565,3,Comedy
107630,3,Comedy
107702,3,Comedy
107723,7,Action
107723,0,Adventure
107723,4,Fantasy
107771,6,Drama
107771,10,Horror
107771,5,Romance
107780,14,Musical
107846,7,Action
107846,0,Adventure
107945,9,Thriller
107951,3,Comedy
107951,8,Crime
107953,7,Action
107953,1,Animation
107953,4,Fantasy
107953,16,IMAX
107962,7,Action
107962,9,Thriller
107997,6,Drama
107997,10,Horror
107997,11,Mystery
107997,9,Thriller
107999,1,Animation
107999,2,Children
108078,3,Comedy
108078,5,Romance
108090,7,Action
108090,0,Adventure
108090,1,Animation
108090,2,Children
108156,7,Action
108156,3,Comedy
108188,7,Action
108188,6,Drama
108188,9,Thriller
108188,16,IMAX
108190,0,Adventure
108190,5,Romance
108190,12,Sci-Fi
108190,16,IMAX
108192,6,Drama
108540,0,Adventure
108540,1,Animation
108540,2,Children
108540,3,Comedy
108540,6,Drama
108540,5,Romance
108601,6,Drama
108689,7,Action
108689,4,Fantasy
108689,12,Sci-Fi
108689,16,IMAX
108715,3,Comedy
108715,6,Drama
108727,6,Drama
108729,11,Mystery
108729,9,Thriller
108795,7,Action
108795,0,Adventure
108795,1,Animation
108795,4,Fantasy
108928,7,Action
108928,6,Drama
108928,13,War
108932,7,Action
108932,0,Adventure
108932,1,Animation
108932,2,Children
108932,3,Comedy
108932,4,Fantasy
108945,7,Action
108945,8,Crime
108945,12,Sci-Fi
108945,16,IMAX
108949,8,Crime
108981,6,Drama
108981,11,Mystery
109042,0,Adventure
109042,3,Comedy
109042,4,Fantasy
109161,6,Drama
109183,3,Comedy
109187,6,Drama
109187,4,Fantasy
109187,12,Sci-Fi
109191,6,Drama
109191,4,Fantasy
109191,11,Mystery
109241,7,Action
109241,3,Comedy
109241,8,Crime
109282,15,Documentary
109295,8,Crime
109295,6,Drama
109295,9,Thriller
109313,3,Comedy
109317,3,Comedy
109372,3,Comedy
109372,5,Romance
109374,3,Comedy
109374,6,Drama
109383,1,Animation
109383,3,Comedy
109383,6,Drama
109383,5,Romance
109416,3,Comedy
109483,3,Comedy
109483,5,Romance
109487,12,Sci-Fi
109487,16,IMAX
109569,7,Action
109569,8,Crime
109569,6,Drama
109576,3,Comedy
109578,7,Action
109578,11,Mystery
109578,9,Thriller
109596,1,Animation
109596,6,Drama
109633,1,Animation
109633,5,Romance
109673,7,Action
109673,6,Drama
109673,13,War
109673,16,IMAX
109687,15,Documentary
109723,8,Crime
109723,6,Drama
109723,9,Thriller
109846,0,Adventure
109846,1,Animation
109846,3,Comedy
109848,10,Horror
109848,12,Sci-Fi
109848,9,Thriller
109850,7,Action
109850,8,Crime
109850,6,Drama
109850,16,IMAX
109853,3,Comedy
109853,6,Drama
109853,5,Romance
109864,3,Comedy
109864,8,Crime
109864,6,Drama
109895,3,Comedy
109897,6,Drama
109941,1,Animation
109941,3,Comedy
109968,7,Action
109968,6,Drama
109971,3,Comedy
110102,7,Action
110102,0,Adventure
110102,12,Sci-Fi
110102,16,IMAX
110127,0,Adventure
110127,6,Drama
110127,16,IMAX
110130,0,Adventure
110130,1,Animation
110130,2,Children
110130,3,Comedy
110281,3,Comedy
110281,6,Drama
110281,5,Romance
110286,10,Horror
110286,9,Thriller
110297,0,Adventure
110297,3,Comedy
110297,8,Crime
110330,6,Drama
110350,15,Documentary
110387,15,Documentary
110501,7,Action
110501,8,Crime
110501,9,Thriller
110541,7,Action
110541,3,Comedy
110553,7,Action
110553,12,Sci-Fi
110553,16,IMAX
110586,3,Comedy
110586,6,Drama
110591,10,Horror
110603,6,Drama
110611,6,Drama
110611,9,Thriller
110655,0,Adventure
110655,1,Animation
110655,2,Children
110655,3,Comedy
110669,3,Comedy
110669,15,Documentary
110718,3,Comedy
110730,6,Drama
110730,12,Sci-Fi
110730,16,IMAX
110746,3,Comedy
110746,10,Horror
110771,3,Comedy
110771,5,Romance
110773,3,Comedy
110773,10,Horror
110781,7,Action
110781,1,Animation
110781,2,Children
110781,3,Comedy
110781,14,Musical
110826,7,Action
110826,8,Crime
110826,6,Drama
110882,6,Drama
111113,3,Comedy
111146,7,Action
111146,0,Adventure
111146,1,Animation
111146,2,Children
111146,3,Comedy
111320,3,Comedy
111360,7,Action
111360,12,Sci-Fi
111362,7,Action
111362,0,Adventure
111362,12,Sci-Fi
111364,7,Action
111364,0,Adventure
111364,12,Sci-Fi
111364,16,IMAX
111375,3,Comedy
111384,9,Thriller
111443,3,Comedy
111551,10,Horror
111551,12,Sci-Fi
111551,9,Thriller
111617,3,Comedy
111622,3,Comedy
111622,5,Romance
111659,7,Action
111659,0,Adventure
111659,2,Children
111659,16,IMAX
111663,7,Action
111663,3,Comedy
111663,10,Horror
111680,3,Comedy
111680,5,Romance
111732,6,Drama
111732,4,Fantasy
111743,3,Comedy
111743,17,Western
111759,7,Action
111759,12,Sci-Fi
111759,16,IMAX
111781,7,Action
111781,0,Adventure
111781,9,Thriller
111785,7,Action
111785,0,Adventure
111785,4,Fantasy
111795,3,Comedy
111795,6,Drama
111800,3,Comedy
111817,6,Drama
111844,7,Action
111844,6,Drama
111913,6,Drama
111921,6,Drama
111921,5,Romance
112006,7,Action
112006,1,Animation
112006,2,Children
112070,6,Drama
112138,7,Action
112138,3,Comedy
112138,8,Crime
112171,7,Action
112171,8,Crime
112171,9,Thriller
112175,7,Action
112175,0,Adventure
112175,1,Animation
112183,3,Comedy
112183,6,Drama
112290,6,Drama
112303,3,Comedy
112303,5,Romance
112316,6,Drama
112316,14,Musical
112326,7,Action
112326,12,Sci-Fi
112334,15,Documentary
112370,7,Action
112370,0,Adventure
112370,12,Sci-Fi
112421,3,Comedy
112421,6,Drama
112421,11,Mystery
112450,3,Comedy
112450,5,Romance
112454,6,Drama
112460,0,Adventure
112460,1,Animation
112460,3,Comedy
112497,3,Comedy
112512,1,Animation
112512,6,Drama
112512,4,Fantasy
112512,11,Mystery
112515,6,Drama
112515,10,Horror
112515,9,Thriller
112552,6,Drama
112556,6,Drama
112556,9,Thriller
112580,3,Comedy
112580,6,Drama
112623,12,Sci-Fi
112727,8,Crime
112727,10,Horror
112727,9,Thriller
112749,3,Comedy
112749,6,Drama
112749,5,Romance
112788,3,Comedy
112804,6,Drama
112804,12,Sci-Fi
112818,7,Action
112818,10,Horror
112818,9,Thriller
112852,7,Action
112852,0,Adventure
112852,12,Sci-Fi
112868,12,Sci-Fi
112868,9,Thriller
112897,7,Action
112897,0,Adventure
112911,7,Action
112911,0,Adventure
112940,9,Thriller
113159,3,Comedy
113159,10,Horror
113159,5,Romance
113186,9,Thriller
113207,6,Drama
113207,14,Musical
113225,3,Comedy
113225,6,Drama
113225,5,Romance
113252,3,Comedy
113252,10,Horror
113252,9,Thriller
113275,3,Comedy
113275,6,Drama
113278,7,Action
113278,1,Animation
113278,8,Crime
113278,9,Thriller
113280,6,Drama
113313,10,Horror
113313,9,Thriller
113345,7,Action
113345,0,Adventure
113345,12,Sci-Fi
113348,7,Action
113348,0,Adventure
113348,3,Comedy
113350,6,Drama
113350,11,Mystery
113350,12,Sci-Fi
113374,1,Animation
113374,3,Comedy
113378,6,Drama
113378,12,Sci-Fi
113394,3,Comedy
113394,6,Drama
113416,7,Action
113416,8,Crime
113416,6,Drama
113453,3,Comedy
113453,8,Crime
113532,3,Comedy
113565,10,Horror
113565,9,Thriller
113573,7,Action
113573,8,Crime
113573,9,Thriller
113604,6,Drama
113705,6,Drama
113741,6,Drama
113741,11,Mystery
113741,12,Sci-Fi
113741,9,Thriller
113780,10,Horror
113780,9,Thriller
113829,3,Comedy
113829,6,Drama
113829,5,Romance
113849,8,Crime
113849,6,Drama
113849,9,Thriller
113862,9,Thriller
114028,3,Comedy
114028,6,Drama
114044,10,Horror
114060,8,Crime
114060,6,Drama
114060,9,Thriller
114066,15,Documentary
114066,6,Drama
114066,14,Musical
114074,6,Drama
114126,15,Documentary
114180,7,Action
114180,11,Mystery
114180,12,Sci-Fi
114184,6,Drama
114246,7,Action
114246,8,Crime
114246,11,Mystery
114246,9,Thriller
114265,3,Comedy
114265,5,Romance
114335,19,(no genres listed)
114396,6,Drama
114494,9,Thriller
114554,1,Animation
114554,6,Drama
114554,4,Fantasy
114601,3,Comedy
114601,6,Drama
114627,1,Animation
114627,6,Drama
114627,4,Fantasy
114662,7,Action
114662,13,War
114670,3,Comedy
114670,6,Drama
114670,10,Horror
114678,0,Adventure
114678,3,Comedy
114678,6,Drama
114707,10,Horror
114707,11,Mystery
114713,10,Horror
114762,3,Comedy
114762,5,Romance
114795,7,Action
114795,6,Drama
114795,4,Fantasy
114818,7,Action
114818,3,Comedy
114818,8,Crime
114847,12,Sci-Fi
114847,9,Thriller
114925,8,Crime
114925,6,Drama
114925,9,Thriller
114935,7,Action
114935,11,Mystery
114935,12,Sci-Fi
114935,9,Thriller
115065,0,Adventure
115065,1,Animation
115111,7,Action
115111,1,Animation
115111,3,Comedy
115111,10,Horror
115122,3,Comedy
115122,10,Horror
115149,7,Action
115149,9,Thriller
115151,7,Action
115151,8,Crime
115170,6,Drama
115203,15,Documentary
115210,7,Action
115210,6,Drama
115210,13,War
115216,6,Drama
115216,17,Western
115231,3,Comedy
115502,3,Comedy
115502,5,Romance
115569,8,Crime
115569,6,Drama
115569,9,Thriller
115617,7,Action
115617,1,Animation
115617,3,Comedy
115664,0,Adventure
115664,1,Animation
115664,5,Romance
115667,3,Comedy
115667,5,Romance
115680,8,Crime
115680,6,Drama
115680,12,Sci-Fi
115680,9,Thriller
115713,6,Drama
115713,12,Sci-Fi
115713,9,Thriller
115727,7,Action
115727,0,Adventure
115819,1,Animation
115819,3,Comedy
115828,0,Adventure
115828,6,Drama
115828,5,Romance
115877,1,Animation
115877,3,Comedy
115969,6,Drama
115969,13,War
116044,3,Comedy
116044,5,Romance
116138,6,Drama
116169,7,Action
116207,8,Crime
116207,6,Drama
116207,9,Thriller
116411,6,Drama
116413,3,Comedy
116413,5,Romance
116419,7,Action
116419,3,Comedy
116419,8,Crime
116505,7,Action
116505,3,Comedy
116529,7,Action
116529,6,Drama
116529,13,War
116529,16,IMAX
116668,7,Action
116668,3,Comedy
116668,10,Horror
116718,3,Comedy
116718,14,Musical
116724,3,Comedy
116724,6,Drama
116724,5,Romance
116738,0,Adventure
116738,3,Comedy
116738,10,Horror
116797,6,Drama
116797,9,Thriller
116797,13,War
116799,3,Comedy
116799,8,Crime
116799,6,Drama
116799,11,Mystery
116799,5,Romance
116817,3,Comedy
116817,6,Drama
116823,0,Adventure
116823,12,Sci-Fi
116823,9,Thriller
116849,3,Comedy
116849,5,Romance
116887,7,Action
116887,0,Adventure
116887,6,Drama
116897,3,Comedy
116897,6,Drama
116897,9,Thriller
116941,1,Animation
116941,2,Children
116941,3,Comedy
116941,14,Musical
116941,12,Sci-Fi
116963,3,Comedy
116977,3,Comedy
116985,3,Comedy
116985,6,Drama
117107,6,Drama
117109,3,Comedy
117133,7,Action
117133,6,Drama
117133,9,Thriller
117176,6,Drama
117176,5,Romance
117192,0,Adventure
117192,6,Drama
117364,15,Documentary
117364,13,War
117368,1,Animation
117368,3,Comedy
117444,1,Animation
117444,2,Children
117444,4,Fantasy
117466,7,Action
117466,0,Adventure
117466,6,Drama
117511,3,Comedy
117529,7,Action
117529,0,Adventure
117529,6,Drama
117529,12,Sci-Fi
117529,9,Thriller
117531,15,Documentary
117533,15,Documentary
117545,1,Animation
117572,3,Comedy
117572,8,Crime
117572,5,Romance
117590,3,Comedy
117590,8,Crime
117630,7,Action
117630,3,Comedy
117630,8,Crime
117630,5,Romance
117646,7,Action
117646,0,Adventure
117646,3,Comedy
117646,6,Drama
117646,4,Fantasy
117646,9,Thriller
117849,3,Comedy
117851,0,Adventure
117851,1,Animation
117851,2,Children
117851,3,Comedy
117867,7,Action
117867,6,Drama
117867,9,Thriller
117867,13,War
117877,0,Adventure
117877,1,Animation
117881,6,Drama
117887,2,Children
117887,3,Comedy
117895,7,Action
117895,9,Thriller
117922,0,Adventure
117922,1,Animation
117922,2,Children
118082,3,Comedy
118082,8,Crime
118082,9,Thriller
118166,3,Comedy
118166,6,Drama
118166,5,Romance
118198,15,Documentary
118198,6,Drama
118198,9,Thriller
118248,6,Drama
118248,9,Thriller
118270,3,Comedy
118270,10,Horror
118270,9,Thriller
118290,12,Sci-Fi
118326,8,Crime
118326,6,Drama
118326,9,Thriller
118354,8,Crime
118354,6,Drama
118354,11,Mystery
118354,9,Thriller
118512,3,Comedy
118530,3,Comedy
118572,3,Comedy
118572,8,Crime
118572,6,Drama
118696,0,Adventure
118696,4,Fantasy
118700,6,Drama
118702,6,Drama
118702,13,War
118706,0,Adventure
118706,11,Mystery
118706,9,Thriller
118784,15,Documentary
118814,3,Comedy
118814,5,Romance
118834,3,Comedy
118862,3,Comedy
118862,6,Drama
118880,10,Horror
118880,5,Romance
118880,9,Thriller
118888,3,Comedy
118894,1,Animation
118894,2,Children
118894,11,Mystery
118896,6,Drama
118900,6,Drama
118924,3,Comedy
118930,3,Comedy
118985,6,Drama
118997,2,Children
118997,3,Comedy
118997,4,Fantasy
118997,14,Musical
119068,3,Comedy
119068,6,Drama
119141,7,Action
119141,3,Comedy
119145,7,Action
119145,0,Adventure
119145,3,Comedy
119145,8,Crime
119153,3,Comedy
119155,0,Adventure
119155,2,Children
119155,3,Comedy
119155,4,Fantasy
119167,12,Sci-Fi
119167,9,Thriller
119218,7,Action
119218,8,Crime
119218,6,Drama
119655,0,Adventure
119655,2,Children
119655,4,Fantasy
119714,3,Comedy
119828,7,Action
119828,6,Drama
119828,9,Thriller
119828,17,Western
119964,3,Comedy
120130,1,Animation
120130,6,Drama
120130,4,Fantasy
120138,3,Comedy
120138,6,Drama
120138,4,Fantasy
120138,11,Mystery
120138,5,Romance
120466,7,Action
120466,9,Thriller
120478,15,Documentary
120625,6,Drama
120635,7,Action
120635,8,Crime
120635,9,Thriller
120637,7,Action
120637,8,Crime
120637,6,Drama
120637,11,Mystery
120637,9,Thriller
120761,6,Drama
120783,7,Action
120783,8,Crime
120783,6,Drama
120799,7,Action
120799,0,Adventure
120799,12,Sci-Fi
120799,9,Thriller
120807,3,Comedy
120813,3,Comedy
120827,8,Crime
120827,6,Drama
120827,10,Horror
120827,11,Mystery
120919,7,Action
120919,3,Comedy
121007,0,Adventure
121007,2,Children
121007,4,Fantasy
121007,12,Sci-Fi
121035,6,Drama
121097,0,Adventure
121097,2,Children
121097,3,Comedy
121099,1,Animation
121099,2,Children
121129,3,Comedy
121169,6,Drama
121171,15,Documentary
121231,10,Horror
121253,10,Horror
121253,9,Thriller
121338,0,Adventure
121338,3,Comedy
121338,5,Romance
121342,3,Comedy
121342,5,Romance
121372,3,Comedy
121374,3,Comedy
121469,3,Comedy
121469,10,Horror
121469,11,Mystery
121469,9,Thriller
121715,3,Comedy
121781,1,Animation
121781,2,Children
121781,3,Comedy
121781,4,Fantasy
122092,3,Comedy
122092,13,War
122246,2,Children
122246,3,Comedy
122260,6,Drama
122260,13,War
122433,10,Horror
122433,11,Mystery
122433,9,Thriller
122490,7,Action
122490,6,Drama
122490,9,Thriller
122627,12,Sci-Fi
122882,7,Action
122882,0,Adventure
122882,12,Sci-Fi
122882,9,Thriller
122884,4,Fantasy
122884,10,Horror
122884,9,Thriller
122886,7,Action
122886,0,Adventure
122886,4,Fantasy
122886,12,Sci-Fi
122886,16,IMAX
122888,19,(no genres listed)
122890,7,Action
122890,0,Adventure
122890,4,Fantasy
122892,7,Action
122892,0,Adventure
122892,12,Sci-Fi
122896,19,(no genres listed)
122898,7,Action
122898,0,Adventure
122898,12,Sci-Fi
122900,7,Action
122900,0,Adventure
122900,12,Sci-Fi
122902,7,Action
122902,0,Adventure
122902,4,Fantasy
122902,12,Sci-Fi
122904,7,Action
122904,0,Adventure
122904,3,Comedy
122904,12,Sci-Fi
122906,7,Action
122906,0,Adventure
122906,12,Sci-Fi
122912,7,Action
122912,0,Adventure
122912,12,Sci-Fi
122916,7,Action
122916,0,Adventure
122916,12,Sci-Fi
122918,7,Action
122918,0,Adventure
122918,12,Sci-Fi
122920,7,Action
122920,12,Sci-Fi
122920,9,Thriller
122922,7,Action
122922,0,Adventure
122922,12,Sci-Fi
122924,7,Action
122924,0,Adventure
122924,4,Fantasy
122924,12,Sci-Fi
122926,7,Action
122926,0,Adventure
122926,4,Fantasy
122932,2,Children
122932,3,Comedy
122932,5,Romance
123200,3,Comedy
123310,7,Action
123545,6,Drama
123545,5,Romance
123553,7,Action
123553,0,Adventure
123553,6,Drama
123553,4,Fantasy
123947,6,Drama
124273,3,Comedy
124404,0,Adventure
124404,1,Animation
124404,2,Children
124404,3,Comedy
124484,3,Comedy
124484,6,Drama
124851,0,Adventure
124851,5,Romance
124851,12,Sci-Fi
124853,1,Animation
124853,15,Documentary
124859,8,Crime
124859,6,Drama
124859,9,Thriller
125221,10,Horror
125221,12,Sci-Fi
125221,17,Western
125914,0,Adventure
125914,3,Comedy
125914,11,Mystery
125914,5,Romance
125916,6,Drama
125916,5,Romance
125970,0,Adventure
125970,2,Children
125970,3,Comedy
125970,4,Fantasy
125974,0,Adventure
125974,2,Children
125974,3,Comedy
125974,4,Fantasy
126088,1,Animation
126088,2,Children
126088,3,Comedy
126090,1,Animation
126142,0,Adventure
126142,2,Children
126142,4,Fantasy
126420,7,Action
126426,6,Drama
126426,12,Sci-Fi
126430,7,Action
126430,0,Adventure
126430,6,Drama
126430,13,War
126482,1,Animation
126482,2,Children
126482,4,Fantasy
126482,14,Musical
126548,3,Comedy
126577,1,Animation
126577,3,Comedy
126577,4,Fantasy
126921,0,Adventure
126921,1,Animation
126921,2,Children
126921,3,Comedy
127052,3,Comedy
127052,8,Crime
127052,5,Romance
127096,12,Sci-Fi
127096,9,Thriller
127098,3,Comedy
127108,6,Drama
127108,5,Romance
127114,6,Drama
127116,6,Drama
127130,3,Comedy
127132,6,Drama
127132,9,Thriller
127134,0,Adventure
127134,3,Comedy
127134,6,Drama
127136,6,Drama
127136,11,Mystery
127136,9,Thriller
127146,15,Documentary
127152,15,Documentary
127164,15,Documentary
127172,15,Documentary
127180,15,Documentary
127184,6,Drama
127194,3,Comedy
127198,3,Comedy
127198,6,Drama
127202,6,Drama
127204,3,Comedy
127212,6,Drama
127212,9,Thriller
127298,3,Comedy
127298,6,Drama
127319,9,Thriller
127323,7,Action
127323,0,Adventure
127323,12,Sci-Fi
127323,9,Thriller
127390,1,Animation
127390,3,Comedy
128087,3,Comedy
128087,17,Western
128089,3,Comedy
128097,3,Comedy
128099,3,Comedy
128197,3,Comedy
128197,5,Romance
128360,17,Western
128366,3,Comedy
128488,7,Action
128488,8,Crime
128488,6,Drama
128488,9,Thriller
128512,6,Drama
128512,11,Mystery
128512,5,Romance
128520,3,Comedy
128542,7,Action
128542,10,Horror
128542,12,Sci-Fi
128592,11,Mystery
128592,9,Thriller
128594,3,Comedy
128594,6,Drama
128594,5,Romance
128620,8,Crime
128620,6,Drama
128620,5,Romance
128695,17,Western
128736,6,Drama
128832,3,Comedy
128832,6,Drama
128832,14,Musical
128832,5,Romance
128838,10,Horror
128842,7,Action
128842,0,Adventure
128842,4,Fantasy
128852,3,Comedy
128900,15,Documentary
128902,15,Documentary
128908,0,Adventure
128908,3,Comedy
128908,6,Drama
128914,3,Comedy
128944,7,Action
128944,0,Adventure
128944,2,Children
128944,3,Comedy
128944,12,Sci-Fi
128968,1,Animation
128968,2,Children
128968,3,Comedy
128975,3,Comedy
128975,12,Sci-Fi
128991,1,Animation
128991,3,Comedy
128991,12,Sci-Fi
129011,3,Comedy
129229,7,Action
129229,0,Adventure
129250,19,(no genres listed)
129313,3,Comedy
129333,10,Horror
129333,9,Thriller
129354,3,Comedy
129354,8,Crime
129354,6,Drama
129354,5,Romance
129397,7,Action
129397,4,Fantasy
